
3.747897999999  SN.node[20].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[20].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[21].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[21].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[22].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[22].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[23].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[23].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[24].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[25].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[25].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[26].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[26].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[29].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[29].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[30].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[30].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[31].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[31].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[32].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[32].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[33].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[37].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[37].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[38].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[38].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[39].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[40].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[40].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[41].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[41].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[42].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[42].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[43].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[43].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[44].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[44].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[46].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[46].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[48].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[48].Communication.MAC            O nodo 0 nao esta na minha tabela.
3.747897999999  SN.node[50].Communication.MAC            FORMATION_PACKET recebido de 0
3.747897999999  SN.node[50].Communication.MAC            O nodo 0 nao esta na minha tabela.
